Id,Categoria,Subcategoria,Enllaç,Nom Producte,Preu,PreuBase,Ingredients,Valor Energètic Kj,Valor Energetic KC,Greixos,Hidrats,Sucre,Proteines,Sal,Fabricant,Valor Energètic KC
1797,Galetes,Galetes Especialitats i Assortides,https://www.ulabox.com/en/product/galletas-gullon-surtido-sin-azucar-329g/80204, Gullón Cookies Assorted Sugar Free 329g,4.58,Not Available,"Harina de trigo 37%, edulcorantes (maltitol e isomalt), chocolate negro sin azúcares 13% (pasta de cacao, edulcorante (maltitol), manteca de cacao, materia grasa láctea anhidra (leche), emulgente (lecitina de girasol)), aceite vegetal (girasol alto oleico), grasas vegetales (palma y palmiste), fibras vegetales, harina integral de trigo 3%, almidón de trigo 3%, copos de avena, mantequilla concentrada (leche), yogur desnatado en polvo 0,7%, cacao desgrasado en polvo 0,6% (con correctores de acidez: carbonato potásico y carbonato sódico), salvado de trigo 0,6%, aceite y grasa vegetal (girasol, karité), gasificantes (carbonato ácido de sodio, carbonato ácido de amonio y difosfato disódico), arroz inflado (harina de arroz, harina de trigo, sal), almidón de maíz, leche desnatada en polvo, cacao desgrasado en polvo 0,4%, sal, emulgente (lecitina de soja), proteínas de la leche, aromas naturales, harina integral de cebada, harina integral de centeno, aromas, potenciador del sabor (ácido láctico), antioxidante (ácido cítrico), colorante (beta-caroteno). Puede contener trazas de frutos secos. Contiene azúcares naturalmente presentes.",1809,,21,8,11,1,64,"GALLETAS GULLON, S.A",434
1798,Galetes,Galetes Especialitats i Assortides,https://www.ulabox.com/en/product/biscuits-without-gluten-maxi-choco-schaer/11988,Biscuits without Gluten Maxi Choco Schär,3.4,Not Available,Not Available,1988,,19,13,70,34,3,Dr. Schär España S.L.U,474
1799,Galetes,Galetes Especialitats i Assortides,https://www.ulabox.com/en/product/barquillos-rellenos-de-coco-spar-200g/83557, Coconut Spar Stuffed Waffles 200g,0.99,"200 gr 4,95 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1800,Galetes,Galetes Especialitats i Assortides,https://www.ulabox.com/en/product/galletas-caramelizadas-lotus/31923,Caramelized Cookies Lotus,1.85,Not Available,"Harina de trigo, azúcar, aceites vegetales (palma de plantaciones sostenibles y certificadas, nabina), jarabe de azúcar moreno, levadura en polvo (bicarbonato sódico), harina de soja, sal, especia (canela).Contiene: trigo, soja.",2032,,19,8,72,38,1,"Lotus Bakeries España, S.L.",484
1801,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-maria-integral-spar-4x200g/83551, Cookies Integral Maria Spar 4x200g,2.19,"800 gr 2,74 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1802,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestive-spar-400g/83555, Digestive Spar 400g cookies,1.42,"400 gr 3,55 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1803,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-fontaneda-digestive/4621,Fontaneda Digestive cookies,2.96,Not Available,Not Available,2015,,4,20,7,4,18,"Mondelez España Commercial, S.L.",64
1804,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/cookies-veganas-con-pepitas-de-chocolate/127949,Vegan Cookies with Chocolate Chips,7.5,"3 uds 2,50 € / ud.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1805,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-anillas-con-chocolate-leche-sin-azucares-gullon-zero-150g/131317,Biscuits Rings with Milk Chocolate without Sugars Gullón Zero 150g,1.99,Not Available,"Harina de trigo 40% chocolate con leche con edulcorante 39% [edulcorante (maltitol), manteca de cacao, leche en polvo, pasta de cacao, emulgente (lecitina de soja), aroma], edulcorante (maltitol), aceites y grasas vegetales (cacao y girasol alto oleico 4%), gasificantes (carbonato ácido de amonio y carbonato ácido de sodio), sal, emulgente (lecitina de soja), aroma. Puede contener trazas de frutos secos.",1945,,25,14,10,1,62,"GALLETAS GULLON, S.A",467
1806,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestive-eco-sin-gluten-santiveri-360-g/78631, Digestive Biscuits Eco Gluten Free Santiveri 360 g,4.99,"360 gr 13,86 € / kg.","Almidón de maíz*, azúcar moreno de caña integral* (13,6%), harina de arroz* (12,8%), harina de maíz* (10,2%), aceites vegetales (girasol y oliva)* (12,5%), maltodextrina de arroz*, gasificantes ( bicarbonato sódico y amónico (gasificantes), bitartrato potásico (gasificante) ), lecitina de girasol* (emulgente), aromas naturales, sal, extracto rico en tocoferoles (antioxidante). *Procedentes de la agricultura ecológica.",460,,14,1,11,1,80,CASA SANTIVERI S.L.,1935
1807,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestive-chocolate-con-leche-spar-300g/85854, Digestive Chocolate Milk Cookies Spar 300g,1.86,"300 gr 6,20 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1808,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/gerble-galletas-de-soja-e-higo/7710,Gerblé Soy and Fig Cookies,2.61,Not Available,"Harina de TRIGO, azúcar integral de caña (14%), aceite de nabina, copos de SOJA (10%), pasta de higo (6,1%), harina integral de TRIGO, germen de TRIGO (5,1%), fructooligosacáridos, fructosa, emulgente (lecitina de nabina), minerales (sales de magnesio del ácido ortofosfórico, carbonatos de calcio), fibra de AVENA, aromas naturales, sal marina, gasificantes (ácido cítrico, carbonatos de sodio), almidón de TRIGO, vitaminas (acetato de DL-alfa tocoferilo (acetato DL-alfa tocoferilo, LACTOSA, proteínas deLECHE), nicotinamida, D-pantotenato de calcio, clorhidrato de tiamina, clorhidrato de piridoxina, ácido pteroilmonoglutámico.Puede contener ALTRAMUZ, SÉSAMO, FRUTOS DE CÁCARA, HUEVO y sus derivados.",1808,,15,1,58,21,10,"Nutrition & Santé Iberia, S.L.",431
1809,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/cookies-veganas-de-avena-y-pepitas-de-chocolate-sin-gluten/127948,Vegan Oatmeal and Chocolate Chip Cookies GLUTEN FREE,7.5,"3 uds 2,50 € / ud.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1810,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestivas-con-cacao-santiveri-200gr/55314, Digestive Cookies with Cacao Santiveri 200gr,2.19,"200 gr 10,95 € / kg.","Harina de trigo integral (51,6%), edulcorante (jarabe de maltitol), aceites vegetales (girasol, oliva) (11,3%), harina de avena, chocolate negro (3,04%) [ pasta de cacao, edulcorante (maltitol), manteca de cacao, cacao desgrasado en polvo, emulgente ( lecitina de soja, polirricinoleato de glicerol ), aroma natural de vainilla ], cacao en polvo (3,03%), emulgente (lecitina de girasol), aromas, sal, gasificantes ( bicarbonato sódico, bicarbonato amónico ), antioxidante (extracto rico en tocoferoles).",412,,14,2,10,1,65,CASA SANTIVERI S.L.,1725
1811,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-de-quinoa-y-chocolate-digestive-santiveri-175g/84676, Quinoa and Chocolate Digestive Santiveri Cookies 175g,2.15,"175 gr 12,29 € / kg.","Harina integral de trigo (66%), edulcorante (jarabe de maltitol), aceites vegetales (girasol y oliva) (11%), quinoa crujiente (3,5%), extracto de malta, chocolate (3%) [ pasta de cacao, maltitol (edulcorante), manteca de cacao, cacao desgrasado en polvo, emulgentes ( lecitina de soja, polirricinoleato de glicerol ), aroma natural de vainilla ], cacao en polvo, aromas, gasificantes ( bicarbonato amónico, bicarbonato sódico ), sal, emulgente (lecitina de girasol), antioxidante (extracto rico en tocoferoles), corrector de acidez (tartrato monopotásico), . Puede contener trazas de leche, frutos de cáscara, sésamo  y cacahuetes.",1750,,7,0,100,417,13,CASA SANTIVERI S.L.,4
1812,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestive-avenacol-cuetara/38649,Cookies Digestive Avenacol Cuétara,3.99,"300 gr 13,30 € / kg.","Copos de AVENA (39%), harina de TRIGO, azúcar, aceite de girasol alto oleico 11%, Avenacol 9% (salvado de AVENA alto en betaglucano), oligofructosa, salvado de TRIGO, jarabe de glucosa y fructosa, gasificantes (carbonatos de sodio y de amonio), sal, emulgente (E 472e), aroma. Puede contener  LECHE, SOJA, HUEVOS.",1804,,14,1,61,19,12,Cuétara S.L.U.,430
1813,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/barritas-con-5-semillas-natwins-80g/82764, Natwins with 5 Natwins Seeds 80g,1.27,"80 gr 15,88 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1814,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/cookies-veganas-de-avena-y-canela/127950,Vegan Oatmeal and Cinnamon Cookies,7.5,"3 uds 2,50 € / ud.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1815,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/cookies-veganas-brownie-doble-chocolate/127951,Vegan Cookies Double Chocolate Brownie,7.5,"3 uds 2,50 € / ud.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1816,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-fibra-integral-sin-azucar-gullon-170gr/52505, Integral Fiber Cookies without Gullón Sugar 170gr,1.98,Not Available,"Harina de trigo 56%, edulcorante (maltitol), aceite vegetal (girasol alto oleico) 16%, fibra de guisante 4%, inulina, oligofructosa, salvado de trigo 1%, gasificantes (carbonato ácido de sodio y carbonato ácido de amonio), emulgente (lecitina de soja), sal, aromas. Puede contener trazas de leche. Con girasol alto oleico.",1802,,17,1,13,2,65,"GALLETAS GULLON, S.A",431
1817,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-delicias-flora/56411, Cookie Delights Flora,1.75,"200 gr 8,75 € / kg.","Harina de trigo (64%), azúcar, aceite refinado de girasol (11,5%), jarabe de glucosa, leche desnatada en polvo, harina de arroz, harina de malta de cebada, fibra de guisante, sal, gasificantes (carbonatos de sodio, carbonatos de amonio), emulgentes (E 472e, lecitina de girasol), aromas.   Puede contener soja",200,,Not Available,Not Available,Not Available,Not Available,Not Available,Upfield España S.L.U.,Not Available
1818,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-finas-con-chocolate-leche-sin-azucares-gullon-zero-150g/131318,Fine Biscuits with Milk Chocolate without Sugars Gullón Zero 150g,1.99,Not Available,"Chocolate con leche con edulcorante 40% (edulcorante (maltitol), manteca de cacao, leche en polvo, pasta de cacao, emulgente (lecitina de soja), aroma), harina de trigo 36%, edulcorante (maltitol), aceites y grasas vegetales (cacao y girasol alto oleico 3%), salvado de trigo 3%, fibra vegetal, gelificante (goma arábiga), gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), sal, emulgente (lecitina de soja), aroma. Con girasol alto oleico.",1945,,25,14,10,1,58,"GALLETAS GULLON, S.A",467
1819,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/diet-radisson-galletas-integrales/5059,DIET Rádisson Integral Cookies,1.99,Not Available,"Harina integral de trigo (61%), azúcar moreno integral de caña (19,3%), aceites vegetales (girasol y oliva), emulgente (lecitina de girasol), gasificante (bicarbonato amónico), aroma, antioxidante (extracto rico en tocoferoles) y ácido fólico (ácido pteroilmonoglutámico). Contiene gluten. Puede contener trazas de frutos de cáscara, soja y sésamo.",1833,,14,1,65,18,8,"Productora Alimenticia General Española, S.A. (PAGESA)",436
1820,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-muesli-sin-azucares-santiveri-170gr/55310, Muesli Cookies without Sugars Santiveri 170gr,2.24,"170 gr 13,18 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1821,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestivas-con-avena-sin-azucares-santiveri-190gr/55313, Digestive Cookies with Avena Santiveri 190gr,2.24,"190 gr 11,79 € / kg.","Harina integral de trigo (49,3%), edulcorante (jarabe de maltitol), aceites vegetales (girasol, oliva) (10,7%), copos de avena (8,4%), harina de avena (7,3%), fructooligosacáridos (3,7%), emulgente (lecitina de girasol), aromas, gasificantes ( bicarbonato sódico, bicarbonato amónico ), sal marina, colorante (caramelo natural), antioxidante (extracto rico en tocoferoles), . Puede contener trazas de frutos de cáscara, sésamo y soja.",1799,,7,0,100,429,15,CASA SANTIVERI S.L.,8
1822,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-fontaneda-digestive-noir-con-naranja/5763,Fontaneda Digestive Noir with Orange Cookies,2.99,Not Available,Not Available,2150,,4,26,6,9,27,"Mondelez España Commercial, S.L.",61
1823,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/birba-galletas-nuria-integral/7697,Birba Galletas Nuria Integral,3.8,Not Available,Not Available,1830,,12,1,69,19,4,Galetes Camprodon S.A,437
1824,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/pagesa-morenitas-integrales/5071,Pagesa Morenitas Integrales,2.76,Not Available,"Harina de trigo integral (36%), harina de trigo (29%), azúcar moreno de caña integral, aceites vegetales (girasol y oliva), gasificante (bicarbonato sódico y amónico), emulgente (lecitina de girasol), aromas, corrector de acidez (tartrato monopotásico) y antioxidante (extracto rico en tocoferoles). Contienen gluten. Puede contener trazas de soja.",1940,,17,1,65,24,5,"Productora Alimenticia General Española, S.A. (PAGESA)",462
1825,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/pagesa-mantovanes-integrales/10808,Pagesa Mantovanes integrales,2.92,Not Available,"Harina integral de trigo (36%), harina de trigo (29%), azúcar moreno de caña integral, aceites vegetales (girasol y oliva), gasificante (bicarbonatos sódico y amónico), emulgente (lecitina de girasol) aromas, corrector de acidez (tartrato potásico) y antioxidante (extracto rico en tocoferoles). Contienen gluten. Puede contener trazas de soja, sésamo y frutos de cáscara",1926,,17,1,66,24,5,"Productora Alimenticia General Española, S.A. (PAGESA)",459
1826,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestivas-con-cacao-sin-gluten-santiveri-200gr/55827, Digestive Cookies with Cocoa without Gluten Santiveri 200gr,2.93,"200 gr 14,65 € / kg.","Almidón de maíz, azucar moreno de caña integral, aceites vegetales (girasol y oliva) (11,7%), harina de arroz, harina de maíz, maltodextrina, gelificante (fosfato de dialmidón acetilado), proteína de guisante, dextrina de maíz, cacao en polvo (3,5%), chocolate (3,5%) ( azúcar, pasta de cacao, manteca de cacao, emulgente (lecitina de soja), aroma ), aromas, fibra de cítricos, emulgente (lecitina de girasol), gasificantes ( bicarbonato amónico, bicarbonato sódico, bitartrato potásico ), sal, antioxidante (extracto rico en tocoferoles).",453,,15,2,11,1,70,CASA SANTIVERI S.L.,1902
1827,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-digestive-choco-sin-azucares-gullon-270gr/55297, Digestive Cookies Choco without Sugars Gullón 270gr,2.52,Not Available,"Harina de trigo 46%, chocolate negro sin azúcares 24% [pasta de cacao, edulcorante (maltitol), manteca de cacao, materia grasa láctea anhidra (leche), emulgente (lecitina de girasol)], edulcorante (maltitol), aceite vegetal 12% (aceite girasol alto oleico), salvado de trigo 4%, oligofructosa, gasificantes (carbonato ácido de sodio y carbonato ácido de amonio), sal, aroma. Puede contener trazas de soja  y fructos secos.  Con girasol alto oleico.",1877,,21,7,12,2,63,"GALLETAS GULLON, S.A",449
1828,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/galletas-integrales-maria-sin-gluten-gullon/25293,Cookies Integrales Maria Gluten Gullón,3.02,Not Available,"Harina de maíz, aceite vegetal (girasol alto oleico) 18%, azúcar, almidón de maíz, jarabe de glucosa y fructosa de maíz, harina de arroz, harina de soja, fibra de maíz, fibra de guisante, sal, gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), emulgente (lecitina de soja). Sin gluten. Con girasol alto oleico.",1988,,19,2,14,3,68,"GALLETAS GULLON, S.A",474
1829,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/gerble-galletas-sesamo/7837,Gerblé Sesame Cookies,2.3,Not Available,Not Available,2026,,22,2,58,19,4,"Nutrition & Santé Iberia, S.L.",483
1830,Galetes,Galetes Integrals o Fibra,https://www.ulabox.com/en/product/barritas-con-granada-cacao-y-arandanos-natinws-80g/82766," Bars with Pomegranate, Cocoa and Blueberry Natinws 80g",1.27,"80 gr 15,88 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
